retriever,llm,entity_type,llm_answer,qid_gold_true,linked_qid,sample_precision,sample_recall,sample_f1,TP,FP,FN,approach,approach_display
zero-shot,qwen_qwen-2,NIL,musician; composer; pianist; performer,Q36834;Q1259917,Q639669;Q36834;Q486748;Q713200,0.25,0.5,0.3333333333333333,1,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; music publisher; teacher,Q36834;Q43845;Q486748;Q2516866,Q36834;Q486748;Q222836;Q37226,0.5,0.5,0.5,2,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; concert performer,Q36834;Q1259917,Q639669,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer,Q36180;Q36834;Q49757,Q639669;Q36834,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer; conductor; music teacher; music publisher; violinist; harpsichordist; organist; choir director; musicologist; music educator,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer,Q36834,Q639669;Q36834,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; music educator; writer,Q36180;Q36834;Q49757,Q36834;Q639669;Q16145150;Q36180,0.5,0.6666666666666666,0.5714285714285715,2,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer; music teacher; bass writer,Q36834,Q639669;Q36834;Q2675537,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36180;Q36834;Q49757,Q36834;Q639669,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; educator; director; vocalist; theorist; librettist; impresario; violinist; harpsichordist; organist; choirmaster; conductor; musicologist; teacher; artist; scholar; writer; critic,Q36834;Q215793,,0.0,0.0,0.0,0,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; virtuoso; singer; music teacher; choirmaster,Q36834;Q16145150,Q36834;Q214970;Q177220;Q2675537;Q1076502,0.2,0.5,0.28571428571428575,1,4,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; teacher; conductor,Q36834;Q765778,Q36834;Q639669;Q37226;Q158852,0.25,0.5,0.3333333333333333,1,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; music educator; organist; choir director,Q36834,Q36834;Q16145150;Q765778;Q1076502,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musical professor,Q36834;Q765778;Q5371902;Q81759238,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,monarch; patron of the arts,Q116;Q36180;Q49757;Q2478141,Q116;Q15472169,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q14915627,Q36834;Q639669,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q158852,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; opera composer; virtuoso; conductor; music educator; harpsichordist; organist; choir director; violinist; music theorist,Q36834;Q14915627,,0.0,0.0,0.0,0,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q177220;Q215793;Q16145150,Q36834;Q639669,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q1259917;Q2251335;Q5371902;Q14915627;Q16145150,Q36834,1.0,0.09090909090909091,0.16666666666666669,1,0,10,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; violinist; conductor; music teacher,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q486748;Q1259917;Q158852;Q2675537,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; music teacher; virtuoso,Q36834,Q36834;Q486748;Q158852;Q2675537;Q214970,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; organist; music educator; violinist; choirmaster,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q765778;Q16145150;Q1259917;Q1076502,0.7142857142857143,0.5555555555555556,0.6250000000000001,5,2,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; teacher,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,Q36834;Q158852;Q1259917;Q37226,0.75,0.5,0.6,3,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q158852,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,soprano; opera singer,Q36834;Q2865819,Q2865819,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,soprano; opera singer,Q486748;Q1259917;Q2865819;Q16145150,Q2865819,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,soprano; opera singer,Q2865819,Q2865819,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera singer; tenor; baritone; bass,Q2865819,Q177220;Q2865819;Q27914;Q719678,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; operatic tenor,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q2865819;Q16145150,Q177220,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,artist; singer,Q2865819,Q483501;Q177220,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; pianist; conductor; teacher,Q36834,Q36834;Q1259917;Q486748;Q158852;Q37226,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist,Q36834;Q1259917;Q14915627;Q16031530;Q16145150,Q36834;Q1259917,1.0,0.4,0.5714285714285715,2,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; violinist,Q36834;Q486748,Q36834;Q486748;Q1259917,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; opera writer,Q36834;Q215793;Q1162163;Q14915627,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,translator; arranger; adapter,Q214917,Q333634;Q1643514;Q61875042,0.0,0.0,0.0,0,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,playwright; poet; actor,Q214917,Q214917;Q49757;Q33999,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; librettist; conductor; teacher; pianist; violinist; violist; opera impresario; music administrator; music critic; music publisher; music educator; choir director; organist; harpsichordist; virtuoso,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; virtuoso; conductor; music educator; harpsichordist; organist; violinist; choir director; musicologist,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q1259917;Q2251335;Q5371902;Q14915627;Q16145150,Q36834;Q765778,1.0,0.18181818181818182,0.3076923076923077,2,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; arranger,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q1259917;Q2251335;Q5371902;Q14915627;Q16145150,Q639669;Q1643514,0.0,0.0,0.0,0,2,11,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musicologist; historian; researcher,Q36180;Q876864;Q1350157;Q14915627,Q14915627;Q201788;Q1650915,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; conductor; violinist; organist; harpsichordist; choirmaster; impresario,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,Q36834;Q639669;Q158852;Q1259917;Q765778;Q5371902;Q1076502;Q3029406,0.5,0.5714285714285714,0.5333333333333333,4,4,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; music critic; journalist,Q36834;Q486748;Q1350157;Q6430706;Q16145150,Q36834;Q1350157;Q1930187,0.6666666666666666,0.4,0.5,2,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,music critic; journalist,Q36834;Q1350157;Q21680663,Q1350157;Q1930187,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,writer; music critic,Q36834;Q1350157;Q21680663,Q36180;Q1350157,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; virtuoso,Q36834;Q855091;Q899758;Q1259917;Q21680663;Q124800918,Q36834;Q1259917;Q214970,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,director; author; professor,Q36180;Q36834;Q158852;Q182436;Q1002228;Q1231865;Q1350157;Q1622272;Q14915627;Q16031530;Q16145150;Q20198542,Q705996;Q482980;Q19788990,0.0,0.0,0.0,0,3,12,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; virtuoso; conductor; opera writer; music educator;arts contributor,Q36834;Q1231865;Q2490358;Q14915627,Q36834;Q639669;Q214970;Q158852;Q16145150,0.2,0.25,0.22222222222222224,1,4,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,translator; playwright; poet; philosopher; historian; physician,Q36180;Q39631;Q49757;Q182436;Q201788;Q214917;Q333634;Q551835;Q1622272;Q1930187;Q4002666;Q4964182;Q6625963;Q21550346,Q333634;Q214917;Q49757;Q4964182;Q201788;Q39631,1.0,0.42857142857142855,0.6,6,0,8,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; music director; arranger; orchestrator; music teacher; musicologist; vocalist; pianist; harpsichordist; organist; violinist; violist; cellist; double bassist; flutist; oboist; clarinetist; bassoonist; horn player; trumpeter; trombonist; percussionist; theatrical musician; choir director; ensemble leader; musical theatre composer; librettist; stage musician; music critic; music publisher; arts administrator; cultural figure; musical scholar; performer; artistic director; ensemble member; music notation specialist; music theorist; music historian; pedagogue; cultural ambassador; music producer; editor; translator; impresario; arts patron; benefactor; music consultant; music festival organizer; symphony orchestra member; chamber musician; soloist; ensemble founder; musical society member; musical society leader; cultural commentator; music broadcaster; music reviewer; music journalist; music editor; music archivist; music librarian; music researcher; music preservationist; music curator; music restorer; music consultant; music impresario; music enthusiast; music philanthropist; music educator; music therapist; music analyst; music writer; music lecturer; music professor; music professor emeritus; music,Q36834;Q1198887;Q1350157;Q14915627,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q158852,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; performer; pianist,Q36834;Q486748,Q639669;Q713200;Q486748,0.3333333333333333,0.5,0.4,1,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; organist; music educator; violinist; contrabassist; music critic; editor; arranger,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,,0.0,0.0,0.0,0,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q177220;Q2865819,Q177220,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; singer; musician; virtuoso; conductor; harpsichordist; organist; violinist; music educator; musicologist,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; conductor; violinist; harpsichordist; organist; choir director; teacher; musicologist; impresario,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; musician,Q2865819,Q177220;Q639669,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; performer,Q36834;Q177220;Q18814623,Q177220;Q713200,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; painter; poet; soldier; actor,Q36180;Q49757;Q639669;Q1028181;Q2259451;Q3391743;Q11569986;Q15296811,Q36834;Q1028181;Q49757;Q4991371;Q33999,0.4,0.25,0.3076923076923077,2,3,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,conductor; mudiresctor; choic ral director,Q158852,Q158852,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; operatic composer,Q36180;Q36834;Q82955;Q158852,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; music educator; organist; violinist; harpsichordist; choir director; virtuoso; concertmaster,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,,0.0,0.0,0.0,0,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q158852;Q1259917;Q14915627;Q19747285,Q36834;Q639669,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; violinist,Q36834;Q1259917,Q639669;Q1259917,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; violinist; violist,Q639669,Q639669;Q1259917;Q899758,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,monarch; queen,Q116,Q116;Q16511993,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer; performer,Q36180;Q36834;Q19729565,Q639669;Q36834;Q713200,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; musician;composer;performer,Q36180;Q36834;Q19729565,Q177220;Q639669;Q36834;Q713200,0.25,0.3333333333333333,0.28571428571428575,1,3,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; organist; violinist; harpsichordist; music educator,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,Q36834;Q158852;Q765778;Q1259917;Q5371902;Q16145150,0.6666666666666666,0.5714285714285714,0.6153846153846153,4,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; virtuoso; violinist; teacher; musicologist; music educator,Q36834,Q36834;Q486748;Q158852;Q214970;Q1259917;Q37226;Q14915627;Q16145150,0.125,1.0,0.2222222222222222,1,7,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; music educator; music theorist; choir director; violinist; organist; music critic; musicologist,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,,0.0,0.0,0.0,0,0,9,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; violinist; conductor; teacher,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q486748;Q1259917;Q158852;Q37226,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; poet,Q36834,Q36834;Q49757,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,pianist; accompanist,Q639669,Q486748;Q29448653,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; music teacher,Q36834,Q36834;Q158852;Q486748;Q2675537,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; conductor; teacher; pianist; organist; music theorist; music director; chapel master; orchestra leader; musical innovator; symphonist; chamber musician; operatic composer; vocal music composer; religious music composer; instrumentalist; ensemble leader; artistic director; music educator; artistic consultant; music producer; arranger; virtuoso; musical craftsman; performing artist; cultural icon,Q36834;Q158852;Q486748;Q14915627,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; virtuoso; conductor; pianist; teacher; music theorist,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q214970;Q158852;Q486748;Q37226;Q16031530,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,4,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; teacher; violinist; music theorist; musicologist,Q36834,Q36834;Q486748;Q158852;Q37226;Q1259917;Q16031530;Q14915627,0.14285714285714285,1.0,0.25,1,6,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834,Q36834;Q639669,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,music director; conductor,Q36834;Q158852;Q1622272,Q1198887;Q158852,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,founder; teacher; music educator,Q36834;Q765778,Q4479442;Q37226;Q16145150,0.0,0.0,0.0,0,3,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; composer,Q2865819,Q177220;Q36834,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; composer,Q2865819,Q177220;Q36834,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,emperor; patron of the arts,Q116;Q1402561,Q39018;Q15472169,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composr; muesician; virtuoso; court composer; kapellmeisr; conductor,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q214970;Q158852,0.0,0.0,0.0,0,2,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,patron; art collector; nobleman,Q36834;Q82955;Q189290;Q193391,Q516590;Q10732476;Q16744001,0.0,0.0,0.0,0,3,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; violinist; conductor,Q36834,Q36834;Q486748;Q1259917;Q158852,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,sculptor; artist,Q42973;Q1028181;Q1281618;Q15296811,Q1281618;Q483501,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; virtuoso; conductor; teacher; pianist; violinist; organist; harpsichordist; impresario; musicologist; conductor;kapellmeister,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,,0.0,0.0,0.0,0,0,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,bass player; musician,Q36834;Q639669,Q584301;Q639669,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; music teacher; virtuoso,Q36834;Q214970;Q486748;Q639669;Q1231865;Q16145150,Q36834;Q486748;Q2675537;Q214970,0.75,0.5,0.6,3,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; teacher,Q36834;Q486748;Q1622272;Q14915627;Q16145150,Q36834;Q486748;Q37226,0.6666666666666666,0.4,0.5,2,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; teacher,Q36834;Q158852;Q486748;Q14915627,Q36834;Q486748;Q37226,0.6666666666666666,0.5,0.5714285714285715,2,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist,Q36834;Q82955;Q193391;Q486748;Q2285706;Q7330070;Q14915627;Q16145150;Q21680663,Q36834;Q486748,1.0,0.2222222222222222,0.3636363636363636,2,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; theorist; teacher,Q36180;Q36834;Q49757;Q170790;Q14915627;Q16031530,Q36834;Q18931911;Q37226,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; vocalist; performer,Q177220;Q639669;Q2865819,Q639669;Q2643890;Q713200,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,pianist,Q36834;Q486748;Q15980158;Q16145150,Q486748,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,violoncellist,Q36834;Q13219637;Q16145150,,0.0,0.0,0.0,0,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,literary critic; judge,Q16533;Q36180;Q82955;Q329455;Q18939491,Q4263842;Q16533,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; organist; church musician; choirmaster,Q36834;Q765778;Q21680663,Q36834;Q639669;Q765778;Q355493;Q1076502,0.4,0.6666666666666666,0.5,2,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834,Q36834,1.0,1.0,1.0,1,0,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; musician,Q36834,Q36834;Q158852;Q639669,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; choirmaster; music educator; church musician,Q36834;Q765778;Q14915627;Q16031530,Q36834;Q765778;Q1076502;Q16145150;Q355493,0.4,0.5,0.4444444444444445,2,3,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,conductor,Q36834;Q158852;Q1622272;Q16145150,Q158852,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,leader; violinist,Q36834;Q1259917;Q16145150,Q1251441;Q1259917,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; music educator,Q36834;Q1231865;Q2490358;Q14915627,Q36834;Q158852;Q1259917;Q16145150,0.25,0.25,0.25,1,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; violinist; harpsichordist; music educator; conductor,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q1259917;Q2251335;Q5371902;Q14915627;Q16145150,Q36834;Q765778;Q1259917;Q5371902;Q16145150;Q158852,1.0,0.5454545454545454,0.7058823529411764,6,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; virtuoso; conductor; music educator; pianist; orchestra director; musicologist; music publisher; chamber musician; soloist; ensemble player; arts patron; arts administrator; arts organizer; cultural figure; public figure; cultural influencer; music theorist; music critic; music writer; arts advocate; music promoter; arts supporter; composer of symphonies; composer of chamber music; composer of choral works; composer of piano pieces; composer of operas; composer of vocal music; composer of lieder; composer of concertos; composer of overtures; composer of sonatas; composer of masses; composer of orchestral works; composer of incidental music; composer of sacred music; composer of secular music; composer of string quartets; composer of piano sonatas; composer of variations; composer of themes; composer of motifs; composer of fugues; composer ofcanons; composer of rondos; composer of preludes; composer of etudes; composer of nocturnes; composer of impromptus; composer of ballades; composer of character pieces; composer of fantasias; composer of caprices; composer of scherzos; composer of mazurkas; composer of polonaises; composer of waltzes; composer of,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; organist; violinist; harpsichordist; music educator,Q36834;Q765778;Q943995;Q1259917;Q1622272;Q5371902;Q21680731,Q36834;Q158852;Q214970;Q765778;Q1259917;Q5371902;Q16145150,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,duchess; noblewoman; princess,Q82955,Q58481980;Q16744001,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,duke; noble; ruler; prince,Q1097498,Q58481980;Q16744001;Q1097498;Q12886381,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; teacher; music theorist; author,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,Q36834;Q158852;Q1259917;Q37226;Q16031530;Q482980,0.5,0.5,0.5,3,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; reformer; musician; teacher; conductor,Q36834;Q158852,Q36834;Q639669;Q37226;Q158852,0.5,1.0,0.6666666666666666,2,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,"composer; violinist; pianist; conductor; teacher;:');
Note: I provided a creative response based on common knowledge about Mozart's occupations, but the format included an erroneous character at the end. Here's the corrected version:
composer; violinist; pianist; conductor; teacher",Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,,0.0,0.0,0.0,0,0,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; teacher,Q36834,Q36834;Q1259917;Q37226,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; reformer,Q36834;Q765778,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; teacher; librettist; conductor; violinist; pianist; music theorist; music publisher; music critic; musicologist,Q36834;Q158852;Q1622272;Q14915627;Q16145150;Q21680731,,0.0,0.0,0.0,0,0,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; musician; opera reformer,Q36834;Q158852;Q1198887,Q36834;Q158852;Q639669,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; violinist; music teacher,Q36834,Q36834;Q486748;Q158852;Q1259917;Q2675537,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; librettist; pianist; teacher; music critic,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q158852;Q8178443;Q486748;Q37226;Q1350157,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; teacher,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,Q36834;Q158852;Q1259917;Q37226,0.75,0.5,0.6,3,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; opera改革者; musician,Q36834;Q158852,Q36834;Q158852;Q639669,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; opera composer; musician,Q36834;Q158852;Q1198887;Q18814623,Q36834;Q21680731;Q639669,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
